category,qid,name,question,answer,model_output_norm,correct
Roll,76,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,77,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,78,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0006,Will the red sphere touch the yellow mat?,no,no,1
Roll,79,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0007,Will the red pentagon touch the yellow mat?,no,no,1
Roll,80,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0008,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,81,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0009,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,82,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0010,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,83,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0011,Will the red cube touch the yellow mat?,no,no,1
Roll,84,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0012,Will the red dumbbell touch the yellow mat?,yes,yes,1
Roll,85,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0013,Will the red cube touch the yellow mat?,yes,no,0
Roll,86,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0014,Will the red pipe touch the yellow mat?,no,yes,0
Roll,87,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0015,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,88,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0016,Will the red pipe touch the yellow mat?,no,no,1
Roll,89,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0017,Will the red sphere touch the yellow mat?,yes,no,0
Roll,90,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0018,Will the red cone touch the yellow mat?,no,no,1
Roll,91,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0019,Will the red cone touch the yellow mat?,no,no,1
Roll,92,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,93,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0021,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,94,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0022,Will the red pipe touch the yellow mat?,no,no,1
Roll,95,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Roll,96,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0024,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,97,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0025,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,98,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0026,Will the red pentagon touch the yellow mat?,no,no,1
Roll,99,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0027,Will the red pyramid touch the yellow mat?,no,no,1
Roll,100,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0028,Will the red dumbbell touch the yellow mat?,no,yes,0
Roll,101,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0029,Will the red pyramid touch the yellow mat?,yes,no,0
Roll,102,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0030,Will the red pentagon touch the yellow mat?,no,no,1
Roll,103,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,104,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0032,Will the red dumbbell touch the yellow mat?,yes,no,0
Roll,105,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Roll,106,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0034,Will the red cube touch the yellow mat?,yes,no,0
Roll,107,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0035,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,108,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0036,Will the red cube touch the yellow mat?,no,no,1
Roll,109,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0037,Will the red bowl touch the yellow mat?,no,yes,0
Roll,110,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,111,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0039,Will the red bowl touch the yellow mat?,no,no,1
Roll,112,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0040,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,113,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0041,Will the red cone touch the yellow mat?,no,yes,0
Roll,114,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0042,Will the red sphere touch the yellow mat?,no,no,1
Roll,115,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0043,Will the red pipe touch the yellow mat?,no,no,1
Roll,116,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0044,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,117,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0045,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,118,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0046,Will the red cube touch the yellow mat?,no,no,1
Roll,119,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0047,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,120,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0048,Will the red pipe touch the yellow mat?,no,no,1
Roll,121,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0049,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,122,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0050,Will the red pentagon touch the yellow mat?,yes,no,0
Roll,123,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0051,Will the red bowl touch the yellow mat?,no,yes,0
Roll,124,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0052,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,125,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0053,Will the red cube touch the yellow mat?,yes,yes,1
Roll,126,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0054,Will the red pipe touch the yellow mat?,no,no,1
Roll,127,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0055,Will the red bowl touch the yellow mat?,no,yes,0
Roll,128,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0056,Will the red bowl touch the yellow mat?,yes,no,0
Roll,129,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0057,Will the red cylinder touch the yellow mat?,no,no,1
Roll,130,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0058,Will the red sphere touch the yellow mat?,yes,no,0
Roll,131,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0059,Will the red bowl touch the yellow mat?,yes,no,0
Roll,132,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0060,Will the red bowl touch the yellow mat?,no,yes,0
Roll,133,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0061,Will the red pentagon touch the yellow mat?,no,no,1
Roll,134,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0062,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,135,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0063,Will the red bowl touch the yellow mat?,no,no,1
Roll,136,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0064,Will the red cone touch the yellow mat?,no,no,1
Roll,137,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0065,Will the red pyramid touch the yellow mat?,no,no,1
Roll,138,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0066,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,139,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0067,Will the red cone touch the yellow mat?,no,yes,0
Roll,140,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0068,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,141,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0069,Will the red pentagon touch the yellow mat?,no,no,1
Roll,142,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0070,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,143,pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0071,Will the red cone touch the yellow mat?,yes,yes,1
Roll,144,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0000,Will the red pyramid touch the yellow mat?,no,no,1
Roll,145,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0001,Will the red pentagon touch the yellow mat?,no,no,1
Roll,146,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0002,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,147,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0003,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,148,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,149,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,150,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0006,Will the red sphere touch the yellow mat?,no,no,1
Roll,151,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0007,Will the red pentagon touch the yellow mat?,no,no,1
Roll,152,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0008,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,153,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0009,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,154,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0010,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,155,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0011,Will the red cube touch the yellow mat?,no,no,1
Roll,156,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0012,Will the red dumbbell touch the yellow mat?,yes,yes,1
Roll,157,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0013,Will the red cube touch the yellow mat?,yes,yes,1
Roll,158,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0014,Will the red pipe touch the yellow mat?,no,yes,0
Roll,159,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0015,Will the red pyramid touch the yellow mat?,no,no,1
Roll,160,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0016,Will the red pipe touch the yellow mat?,no,no,1
Roll,161,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0017,Will the red sphere touch the yellow mat?,yes,no,0
Roll,162,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0018,Will the red cone touch the yellow mat?,no,yes,0
Roll,163,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0019,Will the red cone touch the yellow mat?,no,no,1
Roll,164,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,165,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0021,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,166,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0022,Will the red pipe touch the yellow mat?,no,no,1
Roll,167,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Roll,168,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0024,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,169,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0025,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,170,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0026,Will the red pentagon touch the yellow mat?,no,no,1
Roll,171,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0027,Will the red pyramid touch the yellow mat?,no,no,1
Roll,172,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0028,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,173,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0029,Will the red pyramid touch the yellow mat?,yes,no,0
Roll,174,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0030,Will the red pentagon touch the yellow mat?,no,no,1
Roll,175,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,176,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0032,Will the red dumbbell touch the yellow mat?,yes,no,0
Roll,177,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Roll,178,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0034,Will the red cube touch the yellow mat?,yes,yes,1
Roll,179,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0035,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,180,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0036,Will the red cube touch the yellow mat?,no,yes,0
Roll,181,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0037,Will the red bowl touch the yellow mat?,no,yes,0
Roll,182,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,183,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0039,Will the red bowl touch the yellow mat?,no,no,1
Roll,184,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0040,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,185,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0041,Will the red cone touch the yellow mat?,no,no,1
Roll,186,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0042,Will the red sphere touch the yellow mat?,no,no,1
Roll,187,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0043,Will the red pipe touch the yellow mat?,no,no,1
Roll,188,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0044,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,189,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0045,Will the red pyramid touch the yellow mat?,no,no,1
Roll,190,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0046,Will the red cube touch the yellow mat?,no,no,1
Roll,191,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0047,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,192,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0048,Will the red pipe touch the yellow mat?,no,no,1
Roll,193,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0049,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,194,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0050,Will the red pentagon touch the yellow mat?,yes,no,0
Roll,195,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0051,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,196,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0052,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,197,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0053,Will the red cube touch the yellow mat?,yes,yes,1
Roll,198,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0054,Will the red pipe touch the yellow mat?,no,yes,0
Roll,199,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0055,Will the red bowl touch the yellow mat?,no,yes,0
Roll,200,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0056,Will the red bowl touch the yellow mat?,yes,no,0
Roll,201,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0057,Will the red cylinder touch the yellow mat?,no,no,1
Roll,202,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0058,Will the red sphere touch the yellow mat?,yes,no,0
Roll,203,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0059,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,204,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0060,Will the red bowl touch the yellow mat?,no,yes,0
Roll,205,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0061,Will the red pentagon touch the yellow mat?,no,yes,0
Roll,206,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0062,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,207,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0063,Will the red bowl touch the yellow mat?,no,no,1
Roll,208,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0064,Will the red cone touch the yellow mat?,no,no,1
Roll,209,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0065,Will the red pyramid touch the yellow mat?,no,no,1
Roll,210,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0066,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,211,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0067,Will the red cone touch the yellow mat?,no,yes,0
Roll,212,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0068,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,213,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0069,Will the red pentagon touch the yellow mat?,no,no,1
Roll,214,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0070,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,215,pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0071,Will the red cone touch the yellow mat?,yes,yes,1
Roll,216,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0000,Will the red pyramid touch the yellow mat?,no,no,1
Roll,217,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0001,Will the red pentagon touch the yellow mat?,no,no,1
Roll,218,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0002,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,219,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0003,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,220,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0004,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,221,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0005,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,222,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0006,Will the red sphere touch the yellow mat?,no,no,1
Roll,223,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0007,Will the red pentagon touch the yellow mat?,no,no,1
Roll,224,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0008,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,225,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0009,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,226,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0010,Will the red pipe touch the yellow mat?,no,no,1
Roll,227,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0011,Will the red cube touch the yellow mat?,no,no,1
Roll,228,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0012,Will the red dumbbell touch the yellow mat?,yes,no,0
Roll,229,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0013,Will the red cube touch the yellow mat?,yes,no,0
Roll,230,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0014,Will the red pipe touch the yellow mat?,no,no,1
Roll,231,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0015,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,232,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0016,Will the red pipe touch the yellow mat?,no,no,1
Roll,233,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0017,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,234,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0018,Will the red cone touch the yellow mat?,no,yes,0
Roll,235,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0019,Will the red cone touch the yellow mat?,no,no,1
Roll,236,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0020,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,237,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0021,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,238,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0022,Will the red pipe touch the yellow mat?,no,no,1
Roll,239,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0023,Will the red cylinder touch the yellow mat?,no,no,1
Roll,240,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0024,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,241,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0025,Will the red pipe touch the yellow mat?,yes,no,0
Roll,242,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0026,Will the red pentagon touch the yellow mat?,no,no,1
Roll,243,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0027,Will the red pyramid touch the yellow mat?,no,no,1
Roll,244,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0028,Will the red dumbbell touch the yellow mat?,no,yes,0
Roll,245,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0029,Will the red pyramid touch the yellow mat?,yes,yes,1
Roll,246,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0030,Will the red pentagon touch the yellow mat?,no,no,1
Roll,247,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0031,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,248,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0032,Will the red dumbbell touch the yellow mat?,yes,no,0
Roll,249,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0033,Will the red pentagon touch the yellow mat?,no,no,1
Roll,250,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0034,Will the red cube touch the yellow mat?,yes,yes,1
Roll,251,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0035,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,252,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0036,Will the red cube touch the yellow mat?,no,no,1
Roll,253,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0037,Will the red bowl touch the yellow mat?,no,yes,0
Roll,254,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0038,Will the red dumbbell touch the yellow mat?,no,no,1
Roll,255,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0039,Will the red bowl touch the yellow mat?,no,no,1
Roll,256,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0040,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,257,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0041,Will the red cone touch the yellow mat?,no,yes,0
Roll,258,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0042,Will the red sphere touch the yellow mat?,no,no,1
Roll,259,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0043,Will the red pipe touch the yellow mat?,no,no,1
Roll,260,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0044,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,261,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0045,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,262,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0046,Will the red cube touch the yellow mat?,no,no,1
Roll,263,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0047,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,264,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0048,Will the red pipe touch the yellow mat?,no,no,1
Roll,265,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0049,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,266,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0050,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,267,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0051,Will the red bowl touch the yellow mat?,no,yes,0
Roll,268,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0052,Will the red pentagon touch the yellow mat?,yes,yes,1
Roll,269,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0053,Will the red cube touch the yellow mat?,yes,yes,1
Roll,270,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0054,Will the red pipe touch the yellow mat?,no,no,1
Roll,271,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0055,Will the red bowl touch the yellow mat?,no,yes,0
Roll,272,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0056,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,273,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0057,Will the red cylinder touch the yellow mat?,no,yes,0
Roll,274,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0058,Will the red sphere touch the yellow mat?,yes,yes,1
Roll,275,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0059,Will the red bowl touch the yellow mat?,yes,yes,1
Roll,276,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0060,Will the red bowl touch the yellow mat?,yes,no,0
Roll,277,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0061,Will the red pentagon touch the yellow mat?,no,no,1
Roll,278,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0062,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,279,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0063,Will the red bowl touch the yellow mat?,no,yes,0
Roll,280,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0064,Will the red cone touch the yellow mat?,no,yes,0
Roll,281,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0065,Will the red pyramid touch the yellow mat?,no,no,1
Roll,282,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0066,Will the red pipe touch the yellow mat?,yes,yes,1
Roll,283,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0067,Will the red cone touch the yellow mat?,no,yes,0
Roll,284,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0068,Will the red pyramid touch the yellow mat?,no,yes,0
Roll,285,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0069,Will the red pentagon touch the yellow mat?,no,no,1
Roll,286,pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0070,Will the red pyramid touch the yellow mat?,no,no,1
